,hour,station,lat,lon,k,CO_interpolate,CO_REAL,CODiff,NO2_interpolate,NO2_REAL,NO2Diff,PM25_interpolate,PM25_REAL,PM25Diff
4,265,6,-12.045394,-77.036852,6,1876.151,,3519942.575,57.255,,3278.135025,49.396,,2439.964816
5,265,6,-12.045394,-77.036852,7,1876.151,,3519942.575,57.255,,3278.135025,49.396,,2439.964816
0,266,6,-12.045394,-77.036852,2,111.653,,12466.39241,32.431,,1051.769761,24.363,,593.555769
1,266,6,-12.045394,-77.036852,3,111.653,,12466.39241,32.431,,1051.769761,24.363,,593.555769
2,266,6,-12.045394,-77.036852,4,111.653,,12466.39241,32.431,,1051.769761,24.363,,593.555769
3,266,6,-12.045394,-77.036852,5,1814.379,,3291971.156,57.49,,3305.1001,27.802,,772.951204
4,266,6,-12.045394,-77.036852,6,1814.379,,3291971.156,57.49,,3305.1001,27.802,,772.951204
5,266,6,-12.045394,-77.036852,7,1814.379,,3291971.156,57.49,,3305.1001,27.802,,772.951204
0,267,6,-12.045394,-77.036852,2,90.806,,8245.729636,32.301,,1043.354601,26.831,,719.902561
1,267,6,-12.045394,-77.036852,3,90.806,,8245.729636,32.301,,1043.354601,26.831,,719.902561
2,267,6,-12.045394,-77.036852,4,90.806,,8245.729636,32.301,,1043.354601,26.831,,719.902561
3,267,6,-12.045394,-77.036852,5,1744.082,,3041822.023,57.446,,3300.042916,39.048,,1524.746304
4,267,6,-12.045394,-77.036852,6,1744.082,,3041822.023,57.446,,3300.042916,39.048,,1524.746304
5,267,6,-12.045394,-77.036852,7,1744.082,,3041822.023,57.446,,3300.042916,39.048,,1524.746304
0,268,6,-12.045394,-77.036852,2,54.213,,2939.049369,32.146,,1033.365316,22.549,,508.457401
1,268,6,-12.045394,-77.036852,3,54.213,,2939.049369,32.146,,1033.365316,22.549,,508.457401
2,268,6,-12.045394,-77.036852,4,54.213,,2939.049369,32.146,,1033.365316,22.549,,508.457401
3,268,6,-12.045394,-77.036852,5,1719.029,,2955060.703,57.377,,3292.120129,58.048,,3369.570304
4,268,6,-12.045394,-77.036852,6,1719.029,,2955060.703,57.377,,3292.120129,58.048,,3369.570304
5,268,6,-12.045394,-77.036852,7,1719.029,,2955060.703,57.377,,3292.120129,58.048,,3369.570304
0,269,6,-12.045394,-77.036852,2,89.418,,7995.578724,32.045,,1026.882025,19.247,,370.447009
1,269,6,-12.045394,-77.036852,3,89.418,,7995.578724,32.045,,1026.882025,19.247,,370.447009
2,269,6,-12.045394,-77.036852,4,89.418,,7995.578724,32.045,,1026.882025,19.247,,370.447009
3,269,6,-12.045394,-77.036852,5,1755.129,,3080477.807,57.5,,3306.25,102.207,,10446.27085
4,269,6,-12.045394,-77.036852,6,1755.129,,3080477.807,57.5,,3306.25,102.207,,10446.27085
5,269,6,-12.045394,-77.036852,7,1755.129,,3080477.807,57.5,,3306.25,102.207,,10446.27085
0,270,6,-12.045394,-77.036852,2,800.932,,641492.0686,32.143,,1033.172449,17.876,,319.551376
1,270,6,-12.045394,-77.036852,3,800.932,,641492.0686,32.143,,1033.172449,17.876,,319.551376
2,270,6,-12.045394,-77.036852,4,800.932,,641492.0686,32.143,,1033.172449,17.876,,319.551376
3,270,6,-12.045394,-77.036852,5,1808.314,,3269999.523,57.84,,3345.4656,173.676,,30163.35298
4,270,6,-12.045394,-77.036852,6,1808.314,,3269999.523,57.84,,3345.4656,173.676,,30163.35298
5,270,6,-12.045394,-77.036852,7,1808.314,,3269999.523,57.84,,3345.4656,173.676,,30163.35298
0,271,6,-12.045394,-77.036852,2,467.163,,218241.2686,32.346,,1046.263716,22.146,,490.445316
1,271,6,-12.045394,-77.036852,3,467.163,,218241.2686,32.346,,1046.263716,22.146,,490.445316
2,271,6,-12.045394,-77.036852,4,467.163,,218241.2686,32.346,,1046.263716,22.146,,490.445316
3,271,6,-12.045394,-77.036852,5,1751.171,,3066599.871,57.822,,3343.383684,174.553,,30468.74981
4,271,6,-12.045394,-77.036852,6,1751.171,,3066599.871,57.822,,3343.383684,174.553,,30468.74981
5,271,6,-12.045394,-77.036852,7,1751.171,,3066599.871,57.822,,3343.383684,174.553,,30468.74981
0,272,6,-12.045394,-77.036852,2,441.778,,195167.8013,32.324,,1044.840976,24.663,,608.263569
1,272,6,-12.045394,-77.036852,3,441.778,,195167.8013,32.324,,1044.840976,24.663,,608.263569
2,272,6,-12.045394,-77.036852,4,441.778,,195167.8013,32.324,,1044.840976,24.663,,608.263569
3,272,6,-12.045394,-77.036852,5,1746.578,,3050534.71,58.548,,3427.868304,186.43,,34756.1449
4,272,6,-12.045394,-77.036852,6,1746.578,,3050534.71,58.548,,3427.868304,186.43,,34756.1449
5,272,6,-12.045394,-77.036852,7,1746.578,,3050534.71,58.548,,3427.868304,186.43,,34756.1449
0,273,6,-12.045394,-77.036852,2,1023.45,,1047449.903,32.372,,1047.946384,37.504,,1406.550016
1,273,6,-12.045394,-77.036852,3,1023.45,,1047449.903,32.372,,1047.946384,37.504,,1406.550016
2,273,6,-12.045394,-77.036852,4,1023.45,,1047449.903,32.372,,1047.946384,37.504,,1406.550016
3,273,6,-12.045394,-77.036852,5,1763.233,,3108990.612,58.889,,3467.914321,222.71,,49599.7441
4,273,6,-12.045394,-77.036852,6,1763.233,,3108990.612,58.889,,3467.914321,222.71,,49599.7441
5,273,6,-12.045394,-77.036852,7,1763.233,,3108990.612,58.889,,3467.914321,222.71,,49599.7441
0,274,6,-12.045394,-77.036852,2,1431.068,,2047955.621,32.448,,1052.872704,31.85,,1014.4225
1,274,6,-12.045394,-77.036852,3,1431.068,,2047955.621,32.448,,1052.872704,31.85,,1014.4225
2,274,6,-12.045394,-77.036852,4,1431.068,,2047955.621,32.448,,1052.872704,31.85,,1014.4225
3,274,6,-12.045394,-77.036852,5,1845.796,,3406962.874,58.89,,3468.0321,151.715,,23017.44123
4,274,6,-12.045394,-77.036852,6,1845.796,,3406962.874,58.89,,3468.0321,151.715,,23017.44123
5,274,6,-12.045394,-77.036852,7,1845.796,,3406962.874,58.89,,3468.0321,151.715,,23017.44123
0,275,6,-12.045394,-77.036852,2,280.055,,78430.80303,32.427,,1051.510329,21.251,,451.605001
1,275,6,-12.045394,-77.036852,3,280.055,,78430.80303,32.427,,1051.510329,21.251,,451.605001
2,275,6,-12.045394,-77.036852,4,280.055,,78430.80303,32.427,,1051.510329,21.251,,451.605001
3,275,6,-12.045394,-77.036852,5,1825.745,,3333344.805,59.119,,3495.056161,76.069,,5786.492761
4,275,6,-12.045394,-77.036852,6,1825.745,,3333344.805,59.119,,3495.056161,76.069,,5786.492761
5,275,6,-12.045394,-77.036852,7,1825.745,,3333344.805,59.119,,3495.056161,76.069,,5786.492761
0,276,6,-12.045394,-77.036852,2,1055.738,,1114582.725,31.759,,1008.634081,22.13,,489.7369
1,276,6,-12.045394,-77.036852,3,1055.738,,1114582.725,31.759,,1008.634081,22.13,,489.7369
2,276,6,-12.045394,-77.036852,4,1055.738,,1114582.725,31.759,,1008.634081,22.13,,489.7369
3,276,6,-12.045394,-77.036852,5,1913.384,,3661038.331,58.154,,3381.887716,65.42,,4279.7764
4,276,6,-12.045394,-77.036852,6,1913.384,,3661038.331,58.154,,3381.887716,65.42,,4279.7764
5,276,6,-12.045394,-77.036852,7,1913.384,,3661038.331,58.154,,3381.887716,65.42,,4279.7764
0,277,6,-12.045394,-77.036852,2,494.978,,245003.2205,28.918,,836.250724,20.243,,409.779049
1,277,6,-12.045394,-77.036852,3,494.978,,245003.2205,28.918,,836.250724,20.243,,409.779049
2,277,6,-12.045394,-77.036852,4,494.978,,245003.2205,28.918,,836.250724,20.243,,409.779049
3,277,6,-12.045394,-77.036852,5,1952.605,,3812666.286,54.561,,2976.902721,36.821,,1355.786041
4,277,6,-12.045394,-77.036852,6,1952.605,,3812666.286,54.561,,2976.902721,36.821,,1355.786041
5,277,6,-12.045394,-77.036852,7,1952.605,,3812666.286,54.561,,2976.902721,36.821,,1355.786041
0,278,6,-12.045394,-77.036852,2,196.214,,38499.9338,27.539,,758.396521,22.372,,500.506384
1,278,6,-12.045394,-77.036852,3,196.214,,38499.9338,27.539,,758.396521,22.372,,500.506384
2,278,6,-12.045394,-77.036852,4,196.214,,38499.9338,27.539,,758.396521,22.372,,500.506384
3,278,6,-12.045394,-77.036852,5,2003.344,,4013387.182,51.65,,2667.7225,24.855,,617.771025
4,278,6,-12.045394,-77.036852,6,2003.344,,4013387.182,51.65,,2667.7225,24.855,,617.771025
5,278,6,-12.045394,-77.036852,7,2003.344,,4013387.182,51.65,,2667.7225,24.855,,617.771025
0,279,6,-12.045394,-77.036852,2,153.12,,23445.7344,25.306,,640.393636,21.365,,456.463225
1,279,6,-12.045394,-77.036852,3,153.12,,23445.7344,25.306,,640.393636,21.365,,456.463225
2,279,6,-12.045394,-77.036852,4,153.12,,23445.7344,25.306,,640.393636,21.365,,456.463225
3,279,6,-12.045394,-77.036852,5,2207.415,,4872680.982,45.649,,2083.831201,23.064,,531.948096
4,279,6,-12.045394,-77.036852,6,2207.415,,4872680.982,45.649,,2083.831201,23.064,,531.948096
5,279,6,-12.045394,-77.036852,7,2207.415,,4872680.982,45.649,,2083.831201,23.064,,531.948096
0,280,6,-12.045394,-77.036852,2,94.381,,8907.773161,24.636,,606.932496,15.841,,250.937281
1,280,6,-12.045394,-77.036852,3,94.381,,8907.773161,24.636,,606.932496,15.841,,250.937281
2,280,6,-12.045394,-77.036852,4,94.381,,8907.773161,24.636,,606.932496,15.841,,250.937281
3,280,6,-12.045394,-77.036852,5,2160.571,,4668067.046,40.225,,1618.050625,12.225,,149.450625
4,280,6,-12.045394,-77.036852,6,2160.571,,4668067.046,40.225,,1618.050625,12.225,,149.450625
5,280,6,-12.045394,-77.036852,7,2160.571,,4668067.046,40.225,,1618.050625,12.225,,149.450625
0,281,6,-12.045394,-77.036852,2,489.711,,239816.8635,19.204,,368.793616,15.585,,242.892225
1,281,6,-12.045394,-77.036852,3,489.711,,239816.8635,19.204,,368.793616,15.585,,242.892225
2,281,6,-12.045394,-77.036852,4,2295.173,,5267819.1,19.204,,368.793616,15.585,,242.892225
3,281,6,-12.045394,-77.036852,5,2295.173,,5267819.1,39.189,,1535.777721,9.847,,96.963409
4,281,6,-12.045394,-77.036852,6,2295.173,,5267819.1,39.189,,1535.777721,9.847,,96.963409
5,281,6,-12.045394,-77.036852,7,977.776,,956045.9062,39.189,,1535.777721,9.847,,96.963409
0,282,6,-12.045394,-77.036852,2,62.295,,3880.667025,20.574,,423.289476,15.484,,239.754256
1,282,6,-12.045394,-77.036852,3,62.295,,3880.667025,20.574,,423.289476,15.484,,239.754256
2,282,6,-12.045394,-77.036852,4,62.295,,3880.667025,20.574,,423.289476,15.484,,239.754256
3,282,6,-12.045394,-77.036852,5,2237.583,,5006777.682,32.318,,1044.453124,8.768,,76.877824
4,282,6,-12.045394,-77.036852,6,2237.583,,5006777.682,32.318,,1044.453124,8.768,,76.877824
5,282,6,-12.045394,-77.036852,7,2237.583,,5006777.682,32.318,,1044.453124,8.768,,76.877824
0,283,6,-12.045394,-77.036852,2,135.727,,18421.81853,28.005,,784.280025,19.853,,394.141609
1,283,6,-12.045394,-77.036852,3,135.727,,18421.81853,28.005,,784.280025,19.853,,394.141609
2,283,6,-12.045394,-77.036852,4,135.727,,18421.81853,28.005,,784.280025,19.853,,394.141609
3,283,6,-12.045394,-77.036852,5,2212.915,,4896992.797,41.202,,1697.604804,11.804,,139.334416
4,283,6,-12.045394,-77.036852,6,2212.915,,4896992.797,41.202,,1697.604804,11.804,,139.334416
5,283,6,-12.045394,-77.036852,7,2212.915,,4896992.797,41.202,,1697.604804,11.804,,139.334416
0,284,6,-12.045394,-77.036852,2,206.755,,42747.63003,29.612,,876.870544,22.794,,519.566436
1,284,6,-12.045394,-77.036852,3,206.755,,42747.63003,29.612,,876.870544,22.794,,519.566436
2,284,6,-12.045394,-77.036852,4,206.755,,42747.63003,29.612,,876.870544,22.794,,519.566436
3,284,6,-12.045394,-77.036852,5,2387.707,,5701144.718,52.854,,2793.545316,23.327,,544.148929
4,284,6,-12.045394,-77.036852,6,2387.707,,5701144.718,52.854,,2793.545316,23.327,,544.148929
5,284,6,-12.045394,-77.036852,7,2387.707,,5701144.718,52.854,,2793.545316,23.327,,544.148929
0,285,6,-12.045394,-77.036852,2,314.29,,98778.2041,31.588,,997.801744,24.794,,614.742436
1,285,6,-12.045394,-77.036852,3,314.29,,98778.2041,31.588,,997.801744,24.794,,614.742436
2,285,6,-12.045394,-77.036852,4,314.29,,98778.2041,31.588,,997.801744,24.794,,614.742436
3,285,6,-12.045394,-77.036852,5,2350.734,,5525950.339,56.535,,3196.206225,36.012,,1296.864144
4,285,6,-12.045394,-77.036852,6,2350.734,,5525950.339,56.535,,3196.206225,36.012,,1296.864144
5,285,6,-12.045394,-77.036852,7,2350.734,,5525950.339,56.535,,3196.206225,36.012,,1296.864144
0,286,6,-12.045394,-77.036852,2,351.148,,123304.9179,32.127,,1032.144129,31.742,,1007.554564
1,286,6,-12.045394,-77.036852,3,351.148,,123304.9179,32.127,,1032.144129,31.742,,1007.554564
2,286,6,-12.045394,-77.036852,4,351.148,,123304.9179,32.127,,1032.144129,31.742,,1007.554564
3,286,6,-12.045394,-77.036852,5,2282.877,,5211527.397,57.486,,3304.640196,41.735,,1741.810225
4,286,6,-12.045394,-77.036852,6,2282.877,,5211527.397,57.486,,3304.640196,41.735,,1741.810225
5,286,6,-12.045394,-77.036852,7,2282.877,,5211527.397,57.486,,3304.640196,41.735,,1741.810225
0,287,6,-12.045394,-77.036852,2,327.043,,106957.1238,31.865,,1015.378225,31.166,,971.319556
1,287,6,-12.045394,-77.036852,3,327.043,,106957.1238,31.865,,1015.378225,31.166,,971.319556
2,287,6,-12.045394,-77.036852,4,327.043,,106957.1238,31.865,,1015.378225,31.166,,971.319556
3,287,6,-12.045394,-77.036852,5,2214.167,,4902535.504,57.214,,3273.441796,51.409,,2642.885281
4,287,6,-12.045394,-77.036852,6,2214.167,,4902535.504,57.214,,3273.441796,51.409,,2642.885281
5,287,6,-12.045394,-77.036852,7,2214.167,,4902535.504,57.214,,3273.441796,51.409,,2642.885281
0,288,6,-12.045394,-77.036852,2,225.313,,50765.94797,31.778,,1009.841284,34.027,,1157.836729
1,288,6,-12.045394,-77.036852,3,225.313,,50765.94797,31.778,,1009.841284,34.027,,1157.836729
2,288,6,-12.045394,-77.036852,4,225.313,,50765.94797,31.778,,1009.841284,34.027,,1157.836729
3,288,6,-12.045394,-77.036852,5,2066.737,,4271401.827,56.674,,3211.942276,48.634,,2365.265956
4,288,6,-12.045394,-77.036852,6,2066.737,,4271401.827,56.674,,3211.942276,48.634,,2365.265956
5,288,6,-12.045394,-77.036852,7,2066.737,,4271401.827,56.674,,3211.942276,48.634,,2365.265956
0,289,6,-12.045394,-77.036852,2,237.302,,56312.2392,31.737,,1007.237169,40.969,,1678.458961
1,289,6,-12.045394,-77.036852,3,237.302,,56312.2392,31.737,,1007.237169,40.969,,1678.458961
2,289,6,-12.045394,-77.036852,4,237.302,,56312.2392,31.737,,1007.237169,40.969,,1678.458961
3,289,6,-12.045394,-77.036852,5,1944.644,,3781640.287,56.612,,3204.918544,19.633,,385.454689
4,289,6,-12.045394,-77.036852,6,1944.644,,3781640.287,56.612,,3204.918544,19.633,,385.454689
5,289,6,-12.045394,-77.036852,7,1944.644,,3781640.287,56.612,,3204.918544,19.633,,385.454689
0,290,6,-12.045394,-77.036852,2,425.738,,181252.8446,31.831,,1013.212561,50.174,,2517.430276
1,290,6,-12.045394,-77.036852,3,425.738,,181252.8446,31.831,,1013.212561,50.174,,2517.430276
2,290,6,-12.045394,-77.036852,4,425.738,,181252.8446,31.831,,1013.212561,50.174,,2517.430276
3,290,6,-12.045394,-77.036852,5,1877.023,,3523215.343,56.719,,3217.044961,21.496,,462.078016
4,290,6,-12.045394,-77.036852,6,1877.023,,3523215.343,56.719,,3217.044961,21.496,,462.078016
5,290,6,-12.045394,-77.036852,7,1877.023,,3523215.343,56.719,,3217.044961,21.496,,462.078016
0,291,6,-12.045394,-77.036852,2,661.281,,437292.561,31.772,,1009.459984,54.205,,2938.182025
1,291,6,-12.045394,-77.036852,3,661.281,,437292.561,31.772,,1009.459984,54.205,,2938.182025
2,291,6,-12.045394,-77.036852,4,661.281,,437292.561,31.772,,1009.459984,54.205,,2938.182025
3,291,6,-12.045394,-77.036852,5,1912.985,,3659511.61,56.474,,3189.312676,40.348,,1627.961104
4,291,6,-12.045394,-77.036852,6,1912.985,,3659511.61,56.474,,3189.312676,40.348,,1627.961104
5,291,6,-12.045394,-77.036852,7,1912.985,,3659511.61,56.474,,3189.312676,40.348,,1627.961104
0,292,6,-12.045394,-77.036852,2,623.042,,388181.3338,31.77,,1009.3329,53.027,,2811.862729
1,292,6,-12.045394,-77.036852,3,623.042,,388181.3338,31.77,,1009.3329,53.027,,2811.862729
2,292,6,-12.045394,-77.036852,4,623.042,,388181.3338,31.77,,1009.3329,53.027,,2811.862729
3,292,6,-12.045394,-77.036852,5,1933.992,,3740325.056,56.313,,3171.153969,68.016,,4626.176256
4,292,6,-12.045394,-77.036852,6,1933.992,,3740325.056,56.313,,3171.153969,68.016,,4626.176256
5,292,6,-12.045394,-77.036852,7,1933.992,,3740325.056,56.313,,3171.153969,68.016,,4626.176256
0,293,6,-12.045394,-77.036852,2,849.841,,722229.7253,32.021,,1025.344441,94.937,,9013.033969
1,293,6,-12.045394,-77.036852,3,849.841,,722229.7253,32.021,,1025.344441,94.937,,9013.033969
2,293,6,-12.045394,-77.036852,4,849.841,,722229.7253,32.021,,1025.344441,94.937,,9013.033969
3,293,6,-12.045394,-77.036852,5,1895.535,,3593052.936,56.29,,3168.5641,81.118,,6580.129924
4,293,6,-12.045394,-77.036852,6,1895.535,,3593052.936,56.29,,3168.5641,81.118,,6580.129924
5,293,6,-12.045394,-77.036852,7,1895.535,,3593052.936,56.29,,3168.5641,81.118,,6580.129924
0,294,6,-12.045394,-77.036852,2,656.656,,431197.1023,32.296,,1043.031616,125.863,,15841.49477
1,294,6,-12.045394,-77.036852,3,656.656,,431197.1023,32.296,,1043.031616,125.863,,15841.49477
2,294,6,-12.045394,-77.036852,4,656.656,,431197.1023,32.296,,1043.031616,125.863,,15841.49477
3,294,6,-12.045394,-77.036852,5,1913.882,,3662944.31,56.725,,3217.725625,127.082,,16149.83472
4,294,6,-12.045394,-77.036852,6,1913.882,,3662944.31,56.725,,3217.725625,127.082,,16149.83472
5,294,6,-12.045394,-77.036852,7,1913.882,,3662944.31,56.725,,3217.725625,127.082,,16149.83472
0,295,6,-12.045394,-77.036852,2,539.409,,290962.0693,32.344,,1046.134336,122.985,,15125.31023
1,295,6,-12.045394,-77.036852,3,539.409,,290962.0693,32.344,,1046.134336,122.985,,15125.31023
2,295,6,-12.045394,-77.036852,4,539.409,,290962.0693,32.344,,1046.134336,122.985,,15125.31023
3,295,6,-12.045394,-77.036852,5,1932.311,,3733825.801,56.905,,3238.179025,129.429,,16751.86604
4,295,6,-12.045394,-77.036852,6,1932.311,,3733825.801,56.905,,3238.179025,129.429,,16751.86604
5,295,6,-12.045394,-77.036852,7,1932.311,,3733825.801,56.905,,3238.179025,129.429,,16751.86604
0,296,6,-12.045394,-77.036852,2,690.303,,476518.2318,32.451,,1053.067401,164.131,,26938.98516
1,296,6,-12.045394,-77.036852,3,690.303,,476518.2318,32.451,,1053.067401,164.131,,26938.98516
2,296,6,-12.045394,-77.036852,4,690.303,,476518.2318,32.451,,1053.067401,164.131,,26938.98516
3,296,6,-12.045394,-77.036852,5,1946.104,,3787320.779,57.412,,3296.137744,150.543,,22663.19485
4,296,6,-12.045394,-77.036852,6,1946.104,,3787320.779,57.412,,3296.137744,150.543,,22663.19485
5,296,6,-12.045394,-77.036852,7,1946.104,,3787320.779,57.412,,3296.137744,150.543,,22663.19485
0,297,6,-12.045394,-77.036852,2,320.267,,102570.9513,32.459,,1053.586681,73.324,,5376.408976
1,297,6,-12.045394,-77.036852,3,320.267,,102570.9513,32.459,,1053.586681,73.324,,5376.408976
2,297,6,-12.045394,-77.036852,4,320.267,,102570.9513,32.459,,1053.586681,73.324,,5376.408976
3,297,6,-12.045394,-77.036852,5,1984.385,,3937783.828,57.178,,3269.323684,146.281,,21398.13096
4,297,6,-12.045394,-77.036852,6,1984.385,,3937783.828,57.178,,3269.323684,146.281,,21398.13096
5,297,6,-12.045394,-77.036852,7,1984.385,,3937783.828,57.178,,3269.323684,146.281,,21398.13096
0,298,6,-12.045394,-77.036852,2,537.184,,288566.6499,32.466,,1054.041156,83.003,,6889.498009
1,298,6,-12.045394,-77.036852,3,537.184,,288566.6499,32.466,,1054.041156,83.003,,6889.498009
2,298,6,-12.045394,-77.036852,4,537.184,,288566.6499,32.466,,1054.041156,83.003,,6889.498009
3,298,6,-12.045394,-77.036852,5,2065.028,,4264340.641,57.046,,3254.246116,94.482,,8926.848324
4,298,6,-12.045394,-77.036852,6,2065.028,,4264340.641,57.046,,3254.246116,94.482,,8926.848324
5,298,6,-12.045394,-77.036852,7,2065.028,,4264340.641,57.046,,3254.246116,94.482,,8926.848324
0,299,6,-12.045394,-77.036852,2,570.072,,324982.0852,32.461,,1053.716521,79.084,,6254.279056
1,299,6,-12.045394,-77.036852,3,570.072,,324982.0852,32.461,,1053.716521,79.084,,6254.279056
2,299,6,-12.045394,-77.036852,4,570.072,,324982.0852,32.461,,1053.716521,79.084,,6254.279056
3,299,6,-12.045394,-77.036852,5,2129.388,,4534293.255,56.83,,3229.6489,121.347,,14725.09441
4,299,6,-12.045394,-77.036852,6,2129.388,,4534293.255,56.83,,3229.6489,121.347,,14725.09441
5,299,6,-12.045394,-77.036852,7,2129.388,,4534293.255,56.83,,3229.6489,121.347,,14725.09441
0,300,6,-12.045394,-77.036852,2,684.814,,468970.2146,32.001,,1024.064001,69.594,,4843.324836
1,300,6,-12.045394,-77.036852,3,684.814,,468970.2146,32.001,,1024.064001,69.594,,4843.324836
2,300,6,-12.045394,-77.036852,4,684.814,,468970.2146,32.001,,1024.064001,69.594,,4843.324836
3,300,6,-12.045394,-77.036852,5,2185.304,,4775553.572,56.01,,3137.1201,107.333,,11520.37289
4,300,6,-12.045394,-77.036852,6,2185.304,,4775553.572,56.01,,3137.1201,107.333,,11520.37289
5,300,6,-12.045394,-77.036852,7,2185.304,,4775553.572,56.01,,3137.1201,107.333,,11520.37289
0,301,6,-12.045394,-77.036852,2,485.103,,235324.9206,31.353,,983.010609,51.058,,2606.919364
1,301,6,-12.045394,-77.036852,3,485.103,,235324.9206,31.353,,983.010609,51.058,,2606.919364
2,301,6,-12.045394,-77.036852,4,485.103,,235324.9206,31.353,,983.010609,51.058,,2606.919364
3,301,6,-12.045394,-77.036852,5,2307.367,,5323942.473,53.903,,2905.533409,75.999,,5775.848001
4,301,6,-12.045394,-77.036852,6,2307.367,,5323942.473,53.903,,2905.533409,75.999,,5775.848001
5,301,6,-12.045394,-77.036852,7,2307.367,,5323942.473,53.903,,2905.533409,75.999,,5775.848001
0,302,6,-12.045394,-77.036852,2,444.72,,197775.8784,26.683,,711.982489,57.732,,3332.983824
1,302,6,-12.045394,-77.036852,3,444.72,,197775.8784,26.683,,711.982489,57.732,,3332.983824
2,302,6,-12.045394,-77.036852,4,444.72,,197775.8784,26.683,,711.982489,57.732,,3332.983824
